id,commonName,scientificName,pathogen,probability,evaluation,observationsEval
ID_1714531451549,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Probable,VERDADERO,
ID_1714531972474,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Muy probable,VERDADERO,
ID_1714532246195,Moscas minadoras o minadores,Agromyzidae,insect,Probable,FALSO,
ID_1714532246195,Mosca blanca,Aleyrodidae,insect,Muy improbable,VERDADERO,
ID_1714532246195,Áfidos o pulgones,Aphis,insect,Muy improbable,FALSO,
ID_1714532228872,Trips o arañuelas,Thysanoptera,insect,Posible,VERDADERO,
ID_1714532228872,Roya del Maíz,Puccinia polysora,fungi,Muy improbable,VERDADERO,
ID_1714532228872,Mancha foliar del maíz,Physoderma maydis,fungi,Muy improbable,VERDADERO,
ID_1714532315444,Tizón Foliar por Turcicum,Setosphaeria turcica,fungi,Posible,VERDADERO,
ID_1714532315444,Mancha foliar del maíz,Physoderma maydis,fungi,Improbable,VERDADERO,
ID_1714532315444,Deficiencia de nitrógeno,Nitrogen Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1714532451406,Mancha foliar del maíz,Physoderma maydis,fungi,Posible,VERDADERO,
ID_1714532451406,Roya del Maíz,Puccinia polysora,fungi,Improbable,VERDADERO,
ID_1714532451406,Roya Común del Maíz,Puccinia sorghi,fungi,Muy improbable,VERDADERO,
ID_1714532527755,Marchitez bacteriana de Goss,Clavibacter michiganensis,bacteria,Posible,VERDADERO,
ID_1714532527755,Tizón Foliar por Turcicum,Setosphaeria turcica,fungi,Improbable,VERDADERO,
ID_1714532527755,Roya Común del Maíz,Puccinia sorghi,fungi,Muy improbable,VERDADERO,
ID_1714532606472,Deficiencia de fósforo,Phosphorus Deficiency,deficiency,Probable,VERDADERO,
ID_1714532606472,Marchitez bacteriana de Goss,Clavibacter michiganensis,bacteria,Muy improbable,VERDADERO,
ID_1714532684038,Deficiencia de nitrógeno,Nitrogen Deficiency,deficiency,Muy probable,VERDADERO,
ID_1714532755465,Deficiencia de fósforo,Phosphorus Deficiency,deficiency,Probable,VERDADERO,
ID_1714532806976,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714532882577,Deficiencia de nitrógeno,Nitrogen Deficiency,deficiency,Muy probable,VERDADERO,
ID_1714532948320,Roya del Maíz,Puccinia polysora,fungi,Improbable,VERDADERO,
ID_1714532948320,Mancha Ocular del Maíz,Kabatiella zeae,fungi,Improbable,VERDADERO,
ID_1714532948320,Mancha Foliar de Bipolaris,Cochliobolus heterostrophus,fungi,Muy improbable,VERDADERO,
ID_1714533032186,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714533069654,Tizón temprano,Alternaria solani,fungi,Posible,VERDADERO,
ID_1714533069654,Moscas minadoras o minadores,Agromyzidae,insect,Improbable,FALSO,
ID_1714533069654,Fusariosis,Fusarium oxysporum,fungi,Muy improbable,FALSO,
ID_1714533244275,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714533287033,Mancha foliar del maíz,Physoderma maydis,fungi,Posible,VERDADERO,
ID_1714533287033,Marchitez bacteriana de Goss,Clavibacter michiganensis,bacteria,Muy improbable,VERDADERO,
ID_1714533287033,Roya Común del Maíz,Puccinia sorghi,fungi,Muy improbable,VERDADERO,
ID_1714533372332,Moho gris del tomate,Mycovellosiella fulva,fungi,Probable,VERDADERO,
ID_1714533372332,Moscas minadoras o minadores,Agromyzidae,insect,Improbable,VERDADERO,
ID_1714533482606,Virus del mosaico del pepino,CMV,virus,Posible,VERDADERO,
ID_1714533482606,Saludables,Healthy,others,Improbable,VERDADERO,
ID_1714533482606,Antracnosis de las cucurbitáceas,Glomerella lagenarium,fungi,Muy improbable,VERDADERO,
ID_1714533636027,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714533636027,Virus del mosaico del pepino,CMV,virus,Muy improbable,VERDADERO,
ID_1714533690303,Moscas minadoras o minadores,Agromyzidae,insect,Probable,VERDADERO,
ID_1714533690303,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1714533770365,Saludables,Healthy,others,Posible,VERDADERO,
ID_1714533770365,Virus del mosaico del pepino,CMV,virus,Improbable,VERDADERO,
ID_1714533770365,Escarabajo rojo de la calabaza,Aulacophora foveicollis,insect,Muy improbable,VERDADERO,
ID_1714533937930,Cercosporiosis del pimiento,Cercospora capsici,fungi,Posible,FALSO,
ID_1714533937930,Mancha bacteriana del tomate,Xanthomonas sp.,bacteria,Improbable,VERDADERO,
ID_1714533937930,Antracnosis del Pimiento,Colletotrichum sp.,fungi,Muy improbable,FALSO,
ID_1714534063169,Deficiencia de potasio,Potassium Deficiency,deficiency,Posible,FALSO,
ID_1714534063169,Deficiencia de nitrógeno,Nitrogen Deficiency,deficiency,Improbable,FALSO,
ID_1714534063169,Marchitamiento fúngico de las plántulas,Pythium spp.,fungi,Muy improbable,FALSO,
ID_1714534190363,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714534190363,Virus del mosaico del pepino,CMV,virus,Muy improbable,VERDADERO,
ID_1714534241993,Saludables,Healthy,others,Posible,VERDADERO,
ID_1714534241993,Virus del mosaico del pepino,CMV,virus,Improbable,No lo sé,
ID_1714534241993,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1714534241993,Saludables,Healthy,others,Posible,VERDADERO,
ID_1714534241993,Virus del mosaico del pepino,CMV,virus,Improbable,VERDADERO,
ID_1714534241993,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1714534352567,Virus del mosaico del pepino,CMV,virus,Posible,VERDADERO,
ID_1714534352567,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Improbable,VERDADERO,
ID_1714534352567,Antracnosis de las cucurbitáceas,Glomerella lagenarium,fungi,Muy improbable,VERDADERO,
ID_1714534421000,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714534421000,Agrietamiento de las frutas,Physiological Disorder,others,Muy improbable,VERDADERO,
ID_1714534421000,Virus del mosaico del pepino,CMV,virus,Muy improbable,VERDADERO,
ID_1714534688753,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Posible,VERDADERO,
ID_1714534688753,Cogollero del maíz,Spodoptera frugiperda,insect,Posible,FALSO,
ID_1714534688753,Deficiencia de hierro,Iron Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1714534765367,Saludables,Healthy,others,Posible,VERDADERO,
ID_1714534765367,Deficiencia de fósforo,Phosphorus Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1714534765367,Deficiencia de nitrógeno,Nitrogen Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1714534852456,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714534852456,Cogollero del maíz,Spodoptera frugiperda,insect,Muy improbable,VERDADERO,
ID_1714534852456,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1714534977376,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714534977376,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1714534977376,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1714535079934,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714534860559,Moscas minadoras o minadores,Agromyzidae,insect,Muy probable,VERDADERO,
ID_1714535309019,Orugas de cuerno verde,Melanitis leda,insect,Posible,VERDADERO,
ID_1714535309019,Deficiencia de boro,Boron Deficiency,deficiency,Muy improbable,FALSO,
ID_1714535309019,Cicadela de la caña de azúcar,Pyrilla perpusilla,insect,Muy improbable,VERDADERO,
ID_1714535453446,Pulgón negro de los cítricos,Toxoptera aurantii,insect,Muy probable,FALSO,
ID_1714535453446,Áfidos o pulgones,Aphis,insect,Muy improbable,FALSO,
ID_1714535453446,Pulgón negro de los cítricos,Toxoptera aurantii,insect,Muy probable,FALSO,
ID_1714535453446,Áfidos o pulgones,Aphis,insect,Muy improbable,FALSO,
ID_1714535672916,Escarabajo de las hojas,Epilachna vigintioctopunctata,insect,Posible,FALSO,
ID_1714535672916,Escarabajo rojo de la calabaza,Aulacophora foveicollis,insect,Improbable,FALSO,
ID_1714535672916,Oruga de la calabaza,Diaphania indica,insect,Muy improbable,FALSO,
ID_1714535784502,Antracnosis de las cucurbitáceas,Glomerella lagenarium,fungi,Posible,VERDADERO,
ID_1714535784502,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Improbable,FALSO,
ID_1714535784502,Virus del mosaico del pepino,CMV,virus,Muy improbable,FALSO,
ID_1714535908964,Antracnosis de las cucurbitáceas,Glomerella lagenarium,fungi,Posible,VERDADERO,
ID_1714535908964,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Improbable,FALSO,
ID_1714535908964,Virus del mosaico del pepino,CMV,virus,Muy improbable,FALSO,
ID_1714536035579,Fumagina,Pezizomycotina,fungi,Probable,VERDADERO,
ID_1714536035579,Mancha Grasienta de los Cítricos,Mycosphaerella citri,fungi,Muy improbable,FALSO,
ID_1714539224693,Minador del cafeto,Leucoptera sp.,insect,Improbable,VERDADERO,
ID_1714539224693,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,VERDADERO,
ID_1714539224693,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1714539509416,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714539645031,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714539645031,Ácaro blanco,Polyphagotarsonemus latus,mite,Muy improbable,VERDADERO,
ID_1714539645031,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1714539835564,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714539835564,Áfidos o pulgones,Aphis,insect,Muy improbable,VERDADERO,
ID_1714539835564,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1714539998748,Saludables,Healthy,others,Posible,VERDADERO,
ID_1714539998748,Trips amarillo,Scirtothrips dorsalis,insect,Improbable,VERDADERO,
ID_1714539998748,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1714540112502,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714540112502,Áfidos o pulgones,Aphis,insect,Muy improbable,VERDADERO,
ID_1714540229699,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714540229699,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1714540229699,Deficiencia de fósforo,Phosphorus Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1714540321082,Minador del cafeto,Leucoptera sp.,insect,Posible,VERDADERO,
ID_1714540321082,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,VERDADERO,
ID_1714540321082,Roya del cafeto,Hemileia vastatrix,fungi,Improbable,VERDADERO,
ID_1714540785343,Virus del mosaico común del frijol,BCMV,virus,Muy probable,VERDADERO,
ID_1714540971968,Virus del mosaico común del frijol,BCMV,virus,Probable,VERDADERO,
ID_1714540971968,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1714540971968,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1714541100603,Mancha Foliar de Bipolaris,Cochliobolus heterostrophus,fungi,Posible,VERDADERO,
ID_1714541100603,Mancha Gris del Maíz,Cercospora zeae-maydis,fungi,Improbable,VERDADERO,
ID_1714541332921,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714541463115,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714541463115,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1714541567523,Cogollero del maíz,Spodoptera frugiperda,insect,Posible,VERDADERO,
ID_1714541567523,Áfidos o pulgones,Aphis,insect,Improbable,VERDADERO,
ID_1714541567523,Trips o arañuelas,Thysanoptera,insect,Improbable,VERDADERO,
ID_1714541678357,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714541790069,Cogollero del maíz,Spodoptera frugiperda,insect,Muy probable,VERDADERO,
ID_1714541928189,Cogollero del maíz,Spodoptera frugiperda,insect,Muy probable,VERDADERO,
ID_1714542156674,Cogollero del maíz,Spodoptera frugiperda,insect,Muy probable,VERDADERO,
ID_1714542432901,Áfidos o pulgones,Aphis,insect,Muy probable,VERDADERO,
